日期,时间,品种,标的,交易类型,下单类型,数量,成交价,成交额,平仓盈亏,手续费,成交状态
2010-08-05,09:00,股票,方正电机(002196.XSHE),卖,市价单,-4800股,19.7,(94560),-1104,122.93,全部成交,-,2010-08-05
2010-08-11,09:00,股票,方正电机(002196.XSHE),卖,市价单,-100股,19.75,(1975),-18,6.98,全部成交,-,2010-08-11
2010-08-13,09:00,股票,方正电机(002196.XSHE),买,市价单,4500股,20.93,94185,0,28.26,全部成交,-,2010-08-13
2010-08-16,09:00,股票,方正电机(002196.XSHE),卖,市价单,-4300股,21.07,(90601),602,117.78,全部成交,-,2010-08-16
2010-08-17,09:00,股票,方正电机(002196.XSHE),买,市价单,4100股,21.33,87453,0,26.24,全部成交,-,2010-08-17
2010-08-18,09:00,股票,方正电机(002196.XSHE),卖,市价单,-4000股,20.95,(83800),-1445.58,108.94,全部成交,-,2010-08-18
2010-08-19,09:00,股票,方正电机(002196.XSHE),买,市价单,3900股,20.73,80847,0,24.25,全部成交,-,2010-08-19
2010-08-20,09:00,股票,方正电机(002196.XSHE),卖,市价单,-3800股,20.57,(78166),-765.81,101.62,全部成交,-,2010-08-20
2010-08-23,09:00,股票,方正电机(002196.XSHE),卖,市价单,-400股,20.24,(8096),-212.61,13.1,全部成交,-,2010-08-23
2010-08-24,09:00,股票,山下湖(002173.XSHE),买,市价单,5000股,19.3,96500,0,28.95,全部成交,-,2010-08-24
2010-08-25,09:00,股票,山下湖(002173.XSHE),卖,市价单,-5000股,18.97,(94850),-1650,123.31,全部成交,-,2010-08-25
2010-11-08,09:00,股票,东晶电子(002199.XSHE),买,市价单,4700股,20.01,94047,0,28.21,全部成交,-,2010-11-08
2010-11-09,09:00,股票,东晶电子(002199.XSHE),卖,市价单,-4700股,19.62,(92214),-1833,119.88,全部成交,-,2010-11-09
2010-11-11,09:00,股票,东晶电子(002199.XSHE),买,市价单,4400股,19.93,87692,0,26.31,全部成交,-,2010-11-11
2010-11-12,09:00,股票,东晶电子(002199.XSHE),卖,市价单,-4200股,19.58,(82236),-1470,106.91,全部成交,-,2010-11-12
2010-11-15,09:00,股票,东晶电子(002199.XSHE),买,市价单,4500股,18.03,81135,0,24.34,全部成交,-,2010-11-15
2010-11-16,09:00,股票,东晶电子(002199.XSHE),卖,市价单,-4400股,18.86,(82984),3296.26,107.88,全部成交,-,2010-11-16
2010-11-25,09:00,股票,东晶电子(002199.XSHE),卖,市价单,-300股,22.21,(6663),1229.74,11.66,全部成交,-,2010-11-25
2013-10-15,09:00,股票,康达新材(002669.XSHE),买,市价单,7400股,12.55,92870,0,27.86,全部成交,-,2013-10-15
